               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 305,            0.010039,           0.0081507,           0.0028977,             0.98378,              0.9876,             0.99376,             0.97416,           0.0031111,           0.0046507,          0.00029976,           0.0099699,           0.0099699,           0.0099699
                 306,            0.010054,             0.00809,           0.0027697,             0.98375,             0.98764,             0.99376,             0.97411,           0.0031105,           0.0046522,          0.00029927,           0.0099698,           0.0099698,           0.0099698
                 307,           0.0098901,           0.0080858,           0.0027744,             0.98377,             0.98737,             0.99377,             0.97385,           0.0031099,           0.0046534,          0.00029936,           0.0099697,           0.0099697,           0.0099697
                 308,           0.0099648,           0.0079803,           0.0030182,             0.98354,             0.98745,             0.99377,             0.97385,           0.0031091,           0.0046538,          0.00029941,           0.0099696,           0.0099696,           0.0099696
                 309,           0.0097329,           0.0080342,           0.0028083,             0.98355,             0.98744,             0.99376,             0.97382,           0.0031087,           0.0046549,          0.00029961,           0.0099695,           0.0099695,           0.0099695
                 310,            0.010015,           0.0080248,           0.0029738,             0.98355,             0.98754,             0.99376,             0.97381,           0.0031081,           0.0046556,          0.00029972,           0.0099694,           0.0099694,           0.0099694
                 311,            0.010027,           0.0079815,           0.0027259,             0.98348,             0.98761,             0.99376,             0.97378,           0.0031066,           0.0046559,          0.00029966,           0.0099693,           0.0099693,           0.0099693
                 312,           0.0098948,           0.0080316,           0.0028388,             0.98385,             0.98769,             0.99376,             0.97376,           0.0031059,           0.0046562,          0.00029923,           0.0099692,           0.0099692,           0.0099692
                 313,            0.010043,           0.0081967,           0.0032357,             0.98381,             0.98787,             0.99376,             0.97376,           0.0031053,           0.0046556,          0.00029911,           0.0099691,           0.0099691,           0.0099691
                 314,             0.00996,           0.0083379,           0.0029576,             0.98385,             0.98774,             0.99376,             0.97375,           0.0031049,            0.004655,          0.00029896,            0.009969,            0.009969,            0.009969
                 315,           0.0099036,           0.0082233,           0.0029113,             0.98385,             0.98773,             0.99376,             0.97377,           0.0031039,           0.0046534,          0.00029859,           0.0099689,           0.0099689,           0.0099689
                 316,            0.009961,           0.0081428,           0.0028094,              0.9837,             0.98757,             0.99376,             0.97376,           0.0031036,           0.0046524,          0.00029866,           0.0099688,           0.0099688,           0.0099688
                 317,           0.0099534,           0.0081019,           0.0028569,             0.98385,             0.98747,             0.99377,             0.97372,           0.0031035,            0.004652,          0.00029902,           0.0099687,           0.0099687,           0.0099687
                 318,            0.010045,           0.0080938,           0.0027545,             0.98385,             0.98753,             0.99375,             0.97365,           0.0031033,           0.0046508,          0.00029928,           0.0099686,           0.0099686,           0.0099686
                 319,           0.0098655,           0.0081056,           0.0030332,             0.98364,             0.98756,             0.99375,             0.97362,           0.0031035,           0.0046513,          0.00029913,           0.0099685,           0.0099685,           0.0099685
                 320,           0.0098767,           0.0080924,           0.0027695,             0.98354,             0.98736,             0.99376,             0.97359,           0.0031033,           0.0046517,          0.00029929,           0.0099684,           0.0099684,           0.0099684
                 321,           0.0099771,           0.0081044,           0.0026588,              0.9835,             0.98736,             0.99375,             0.97359,           0.0031027,           0.0046513,          0.00029859,           0.0099683,           0.0099683,           0.0099683
                 322,           0.0099189,           0.0079458,           0.0027709,             0.98321,             0.98736,             0.99375,             0.97352,           0.0031026,           0.0046511,          0.00029829,           0.0099682,           0.0099682,           0.0099682
                 323,           0.0099898,           0.0081248,           0.0029845,              0.9826,             0.98758,             0.99374,             0.97352,           0.0031029,            0.004651,          0.00029854,           0.0099681,           0.0099681,           0.0099681
                 324,           0.0099634,           0.0080933,           0.0027866,             0.98256,             0.98736,             0.99374,             0.97359,           0.0031033,            0.004651,          0.00029848,            0.009968,            0.009968,            0.009968
                 325,            0.010027,           0.0080434,           0.0027483,             0.98252,             0.98736,             0.99374,             0.97356,           0.0031031,           0.0046517,          0.00029835,           0.0099679,           0.0099679,           0.0099679
                 326,           0.0098535,           0.0079356,           0.0026172,             0.98236,             0.98736,             0.99373,             0.97354,            0.003103,           0.0046502,           0.0002981,           0.0099678,           0.0099678,           0.0099678
                 327,           0.0099043,            0.008019,           0.0028707,             0.98232,             0.98742,             0.99373,             0.97354,           0.0031033,           0.0046486,          0.00029815,           0.0099677,           0.0099677,           0.0099677
                 328,            0.009988,           0.0081717,           0.0029356,             0.98228,             0.98742,             0.99375,             0.97358,           0.0031031,           0.0046469,          0.00029778,           0.0099676,           0.0099676,           0.0099676
                 329,            0.009976,           0.0080868,           0.0026584,             0.98226,             0.98766,             0.99374,              0.9736,            0.003103,           0.0046462,          0.00029755,           0.0099675,           0.0099675,           0.0099675
                 330,            0.010138,           0.0082146,           0.0027698,             0.98222,             0.98775,             0.99374,             0.97367,            0.003103,           0.0046463,          0.00029748,           0.0099674,           0.0099674,           0.0099674
                 331,            0.010054,           0.0081206,           0.0028568,             0.98212,             0.98779,             0.99374,             0.97369,            0.003102,           0.0046452,          0.00029686,           0.0099673,           0.0099673,           0.0099673
                 332,           0.0098878,           0.0080436,           0.0027799,             0.98199,             0.98779,             0.99374,             0.97373,           0.0031018,           0.0046437,          0.00029569,           0.0099672,           0.0099672,           0.0099672
                 333,           0.0097147,           0.0078192,            0.002676,             0.98203,             0.98779,             0.99373,             0.97375,           0.0031017,           0.0046419,          0.00029514,           0.0099671,           0.0099671,           0.0099671
                 334,           0.0099138,           0.0079927,           0.0028707,             0.98207,             0.98779,             0.99373,             0.97373,           0.0031018,           0.0046425,          0.00029444,            0.009967,            0.009967,            0.009967
                 335,           0.0099261,           0.0079453,           0.0026197,             0.98224,             0.98779,             0.99373,             0.97369,           0.0031026,           0.0046436,          0.00029334,           0.0099669,           0.0099669,           0.0099669
                 336,            0.009761,           0.0078164,           0.0025506,              0.9816,              0.9885,             0.99374,             0.97365,           0.0031022,           0.0046449,          0.00029274,           0.0099668,           0.0099668,           0.0099668
                 337,           0.0097993,           0.0078858,           0.0025834,             0.98241,             0.98793,             0.99374,             0.97359,           0.0031023,           0.0046454,          0.00029189,           0.0099667,           0.0099667,           0.0099667
                 338,            0.010055,           0.0080582,           0.0028168,             0.98239,             0.98792,             0.99374,             0.97325,           0.0031011,            0.004645,          0.00029122,           0.0099666,           0.0099666,           0.0099666
                 339,           0.0099892,           0.0079911,           0.0027313,             0.98239,             0.98794,             0.99374,             0.97347,           0.0031003,           0.0046452,          0.00029058,           0.0099665,           0.0099665,           0.0099665
                 340,           0.0098576,           0.0079178,           0.0026027,             0.98236,               0.988,             0.99375,             0.97346,           0.0031002,           0.0046465,          0.00029023,           0.0099664,           0.0099664,           0.0099664
                 341,           0.0099319,           0.0079715,           0.0027453,             0.98225,             0.98815,             0.99375,             0.97346,           0.0031001,           0.0046472,          0.00028994,           0.0099663,           0.0099663,           0.0099663
                 342,           0.0096791,           0.0080277,           0.0027976,             0.98229,             0.98815,             0.99374,             0.97319,           0.0030996,           0.0046475,          0.00028942,           0.0099662,           0.0099662,           0.0099662
                 343,           0.0097883,           0.0079145,           0.0027084,             0.98222,             0.98814,             0.99374,              0.9732,           0.0030993,           0.0046472,          0.00028896,           0.0099661,           0.0099661,           0.0099661
                 344,           0.0097885,           0.0079484,           0.0025428,             0.98214,             0.98811,             0.99375,             0.97347,           0.0030992,           0.0046466,          0.00028843,            0.009966,            0.009966,            0.009966
                 345,           0.0097858,           0.0079823,           0.0028018,             0.98215,             0.98809,             0.99376,             0.97325,           0.0030988,           0.0046456,          0.00028858,           0.0099659,           0.0099659,           0.0099659
                 346,           0.0098874,           0.0079951,           0.0025529,             0.98215,              0.9881,             0.99377,             0.97385,           0.0030984,           0.0046449,          0.00028788,           0.0099658,           0.0099658,           0.0099658
                 347,           0.0097692,           0.0079664,           0.0026105,             0.98221,             0.98807,             0.99375,             0.97349,           0.0030987,           0.0046451,          0.00028708,           0.0099657,           0.0099657,           0.0099657
                 348,           0.0097549,           0.0079176,           0.0027217,             0.98231,               0.988,             0.99374,             0.97346,            0.003099,           0.0046451,          0.00028645,           0.0099656,           0.0099656,           0.0099656
                 349,           0.0098455,           0.0078307,           0.0028133,             0.98241,             0.98804,             0.99373,             0.97375,           0.0030985,           0.0046442,          0.00028577,           0.0099655,           0.0099655,           0.0099655
                 350,           0.0098085,           0.0078643,           0.0026177,             0.98251,             0.98813,             0.99372,             0.97373,           0.0030978,           0.0046431,           0.0002858,           0.0099654,           0.0099654,           0.0099654
                 351,           0.0096868,           0.0079998,           0.0028839,              0.9825,             0.98813,             0.99372,             0.97383,           0.0030971,           0.0046403,          0.00028592,           0.0099654,           0.0099654,           0.0099654
                 352,           0.0098606,           0.0078765,           0.0027085,              0.9825,             0.98812,             0.99371,             0.97384,           0.0030959,           0.0046372,          0.00028513,           0.0099653,           0.0099653,           0.0099653
                 353,           0.0098587,           0.0080196,           0.0027543,             0.98251,             0.98818,              0.9937,             0.97382,           0.0030952,           0.0046351,          0.00028434,           0.0099652,           0.0099652,           0.0099652
                 354,           0.0098137,            0.007949,           0.0027469,             0.98251,             0.98821,              0.9937,             0.97382,           0.0030946,            0.004633,          0.00028352,           0.0099651,           0.0099651,           0.0099651
                 355,           0.0098612,           0.0080833,           0.0028611,             0.98251,             0.98825,             0.99372,             0.97386,           0.0030937,           0.0046303,          0.00028307,            0.009965,            0.009965,            0.009965
                 356,           0.0097874,           0.0079531,           0.0028014,             0.98251,             0.98829,              0.9937,             0.97364,           0.0030926,           0.0046287,          0.00028312,           0.0099649,           0.0099649,           0.0099649
                 357,           0.0098471,            0.007926,           0.0025896,             0.98251,             0.98836,              0.9937,             0.97368,           0.0030914,           0.0046267,          0.00028322,           0.0099648,           0.0099648,           0.0099648
                 358,           0.0096333,            0.007893,           0.0026152,             0.98251,              0.9886,              0.9937,             0.97372,           0.0030896,           0.0046239,          0.00028176,           0.0099647,           0.0099647,           0.0099647
                 359,           0.0097014,           0.0079641,           0.0027453,             0.98251,             0.98857,              0.9937,             0.97395,           0.0030889,           0.0046228,           0.0002805,           0.0099646,           0.0099646,           0.0099646
                 360,           0.0096337,           0.0078134,           0.0026686,             0.98252,             0.98872,             0.99369,             0.97397,           0.0030889,            0.004624,          0.00027956,           0.0099645,           0.0099645,           0.0099645
                 361,            0.009784,           0.0079234,            0.002773,             0.98253,             0.98874,              0.9937,             0.97395,           0.0030882,            0.004623,          0.00027896,           0.0099644,           0.0099644,           0.0099644
                 362,           0.0098574,           0.0079663,           0.0026867,             0.98252,             0.98882,              0.9937,             0.97397,           0.0030874,           0.0046208,          0.00027891,           0.0099643,           0.0099643,           0.0099643
                 363,           0.0098616,           0.0080208,           0.0026986,             0.98252,              0.9888,             0.99369,             0.97389,           0.0030859,           0.0046192,          0.00027883,           0.0099642,           0.0099642,           0.0099642
                 364,           0.0097795,           0.0079471,           0.0027683,             0.98252,             0.98882,             0.99369,             0.97386,           0.0030848,           0.0046199,          0.00027869,           0.0099641,           0.0099641,           0.0099641
                 365,           0.0098375,           0.0079693,           0.0025813,             0.98228,             0.98879,             0.99368,             0.97386,           0.0030834,           0.0046199,           0.0002788,            0.009964,            0.009964,            0.009964
                 366,            0.009818,           0.0079612,           0.0026606,             0.98236,             0.98878,             0.99367,             0.97384,           0.0030826,           0.0046199,          0.00027922,           0.0099639,           0.0099639,           0.0099639
                 367,           0.0098176,           0.0079948,           0.0026862,             0.98234,             0.98878,             0.99367,             0.97385,           0.0030822,           0.0046197,          0.00027916,           0.0099638,           0.0099638,           0.0099638
                 368,           0.0098118,           0.0079108,           0.0027082,             0.98229,             0.98882,             0.99366,             0.97381,           0.0030814,           0.0046185,          0.00027876,           0.0099637,           0.0099637,           0.0099637
                 369,           0.0096761,           0.0079954,            0.002817,             0.98216,             0.98878,             0.99366,             0.97379,           0.0030798,           0.0046162,          0.00027849,           0.0099636,           0.0099636,           0.0099636
                 370,            0.009786,           0.0079017,           0.0025907,             0.98211,             0.98878,             0.99365,             0.97384,           0.0030791,           0.0046159,          0.00027826,           0.0099635,           0.0099635,           0.0099635
                 371,           0.0098534,           0.0080108,             0.00262,             0.98219,              0.9888,             0.99365,             0.97382,           0.0030782,           0.0046156,           0.0002782,           0.0099634,           0.0099634,           0.0099634
                 372,           0.0097144,            0.008016,           0.0026799,             0.98212,             0.98878,             0.99365,             0.97379,            0.003077,           0.0046154,          0.00027782,           0.0099633,           0.0099633,           0.0099633
                 373,           0.0098205,           0.0078365,            0.002615,             0.98224,             0.98878,             0.99366,             0.97368,           0.0030762,           0.0046149,          0.00027775,           0.0099632,           0.0099632,           0.0099632
                 374,           0.0096802,           0.0079432,           0.0026117,             0.98234,             0.98887,             0.99366,             0.97365,           0.0030757,           0.0046128,          0.00027783,           0.0099631,           0.0099631,           0.0099631
                 375,           0.0097099,           0.0079787,           0.0027973,             0.98231,             0.98887,             0.99365,              0.9738,           0.0030755,           0.0046107,          0.00027768,            0.009963,            0.009963,            0.009963
                 376,             0.00988,           0.0080529,           0.0026965,             0.98223,              0.9889,             0.99366,             0.97346,           0.0030745,            0.004609,          0.00027798,           0.0099629,           0.0099629,           0.0099629
                 377,           0.0097835,           0.0079315,           0.0027582,             0.98214,             0.98892,             0.99366,             0.97339,           0.0030741,           0.0046071,          0.00027789,           0.0099628,           0.0099628,           0.0099628
                 378,            0.009865,           0.0079026,           0.0028939,             0.98234,             0.98892,             0.99365,             0.97368,           0.0030732,           0.0046054,          0.00027794,           0.0099627,           0.0099627,           0.0099627
                 379,           0.0097622,           0.0080565,           0.0026177,             0.98254,             0.98878,             0.99366,             0.97336,           0.0030724,           0.0046035,          0.00027763,           0.0099626,           0.0099626,           0.0099626
